id,name_zh,name_en,index_year,cluster,dynasty_zh,bureau_type,bureau_zh,is_high_official,has_civil_exam,has_yin_privilege,has_recommendation,has_technical_exam,has_geo,x_coord,y_coord,addr_name_chn,bureau_astronomical,bureau_medical,bureau_hydraulic,bureau_military_industrial,bureau_construction,degree,clustering,eigenvector,betweenness,degree_z,clustering_z,eigenvector_z,betweenness_z,x_coord_z,y_coord_z,cluster_label,posting_count,sequenced_posting_count,firstyear_posting_count,lastyear_posting_count,category_posting_count,sequence_length,collapsed_sequence_length,career_sequence,collapsed_career_sequence,first_state,last_state,dominant_domain,dominant_category,technical_domain_postings,technical_domain_share,has_astronomical_posting,has_medical_posting,has_hydraulic_posting,has_military_industrial_posting,has_construction_posting,first_posting_year,last_posting_year,career_span_years,has_any_year,has_two_or_more_sequenced_postings,career_type,distance_to_career_type_medoid
144863,羅讓,Luo Rang,808,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,115.218359,36.30969,貴鄉,0,0,0,0,0,1,0.0,7.5033055878857405e-25,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.1964465092274898,1.2710754854755502,Song and before,4,4,0,0,4,4,4,category_unknown_category > domain_construction > category_unknown_category > category_Nobility,category_unknown_category > domain_construction > category_unknown_category > category_Nobility,category_unknown_category,category_Nobility,other,unknown_category,1,0.25,0,0,0,0,1,,,,0,1,career_type_1,2.0
144915,龔某某,Gong Moumou,770,cluster1_song_and_before,唐,construction,将作/营缮,0,0,0,0,0,1,112.785721,34.840869,河陽,0,0,0,0,1,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.7397921635896829,0.8579009475529307,Song and before,3,3,0,0,3,3,3,domain_construction > category_unknown_category > category_Dignitary,domain_construction > category_unknown_category > category_Dignitary,domain_construction,category_Dignitary,other,unknown_category,1,0.3333333333333333,0,0,0,0,1,,,,0,1,career_type_1,1.0
144924,程惟誠,Cheng Weicheng,734,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.937189,34.317987,萬年,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.5993870305093911,0.7108159530314385,Song and before,5,5,0,0,5,5,4,domain_construction > category_Nobility > category_Dignitary > category_unknown_category > category_unknown_category,domain_construction > category_Nobility > category_Dignitary > category_unknown_category,domain_construction,category_unknown_category,other,unknown_category,1,0.2,0,0,0,0,1,,,,0,1,career_type_1,2.0
144930,孫拙,Sun Zhuo,858,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,112.38263,34.665276,河南,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.8298251825437993,0.808507211599097,Song and before,2,2,0,0,2,2,2,domain_construction > category_Dignitary,domain_construction > category_Dignitary,domain_construction,category_Dignitary,construction,unknown_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,1.0
144933,李宗師,Li Zongshi,797,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,112.38263,34.665276,河南,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.8298251825437993,0.808507211599097,Song and before,2,2,0,0,2,2,2,domain_construction > category_unknown_category,domain_construction > category_unknown_category,domain_construction,category_unknown_category,construction,Honorary office,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,0.0
144968,張仁憲,Zhang Renxian,714,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,116.464562,38.864807,文安,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.0819011053798302,1.989821531326763,Song and before,2,2,0,0,2,2,2,domain_construction > category_unknown_category,domain_construction > category_unknown_category,domain_construction,category_unknown_category,construction,unknown_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,0.0
145255,李良,Li Liang,783,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,109.46991,36.591808,膚施,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.4804003007380573,1.3504343551333586,Song and before,5,5,0,0,5,5,3,domain_construction > category_Dignitary > category_unknown_category > category_unknown_category > category_unknown_category,domain_construction > category_Dignitary > category_unknown_category,domain_construction,category_unknown_category,other,unknown_category,1,0.2,0,0,0,0,1,,,,0,1,career_type_1,1.0
145267,盧虔,Lu Qian,734,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,110.662392,35.576092,龍門,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.2140516238674617,1.064716770103863,Song and before,10,10,3,2,10,10,6,category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_unknown_category > category_Dignitary > category_unknown_category > category_unknown_category > category_Nobility,category_unknown_category > domain_construction > category_unknown_category > category_Dignitary > category_unknown_category > category_Nobility,category_unknown_category,category_Nobility,other,unknown_category,1,0.1,0,0,0,0,1,795.0,806.0,11.0,1,1,career_type_1,4.0
145498,王用,Wang Yong,770,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.937189,34.317987,萬年,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.5993870305093911,0.7108159530314385,Song and before,4,4,0,0,4,4,4,domain_construction > category_Nobility > category_Honorary office > category_unknown_category,domain_construction > category_Nobility > category_Honorary office > category_unknown_category,domain_construction,category_unknown_category,other,unknown_category,1,0.25,0,0,0,0,1,,,,0,1,career_type_1,2.0
145504,支謨,Zhi Mo,829,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,112.38263,34.665276,河南,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.8298251825437993,0.808507211599097,Song and before,8,7,1,0,8,8,5,domain_construction > category_Honorary office > category_unknown_category > category_unknown_category > category_Dignitary > category_unknown_category > category_unknown_category > category_unknown_category,domain_construction > category_Honorary office > category_unknown_category > category_Dignitary > category_unknown_category,domain_construction,category_unknown_category,other,unknown_category,1,0.125,0,0,0,0,1,876.0,,,1,1,career_type_1,3.0
145600,任佶,Ren Ji,717,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.937189,34.317987,萬年,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.5993870305093911,0.7108159530314385,Song and before,3,3,0,0,3,3,2,domain_construction > category_unknown_category > category_unknown_category,domain_construction > category_unknown_category,domain_construction,category_unknown_category,other,unknown_category,1,0.3333333333333333,0,0,0,0,1,,,,0,1,career_type_1,0.0
145610,程懷信,Cheng Huaixin,759,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,117.02410126,38.209125519,滄州,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.2068778694384499,1.805380477626827,Song and before,7,7,0,0,5,7,5,domain_construction > category_missing_category > category_missing_category > category_unknown_category > category_Nobility > category_unknown_category > category_unknown_category,domain_construction > category_missing_category > category_unknown_category > category_Nobility > category_unknown_category,domain_construction,category_unknown_category,other,unknown_category,1,0.14285714285714285,0,0,0,0,1,,,,0,1,career_type_1,3.0
145621,崔備,Cui Bei,747,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,1,0.0,7.5033055878857405e-25,0.0,0.0895713085213861,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.8298251825437993,0.808507211599097,Song and before,1,0,0,0,1,1,1,domain_construction,domain_construction,domain_construction,domain_construction,construction,unknown_category,1,1.0,0,0,0,0,1,,,,0,0,career_type_1,1.0
145634,史用誠,Shi Yongcheng,772,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.937189,34.317987,萬年,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.5993870305093911,0.7108159530314385,Song and before,2,2,0,0,2,2,2,domain_construction > category_unknown_category,domain_construction > category_unknown_category,domain_construction,category_unknown_category,construction,unknown_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,0.0
145644,盧涗,Lu Shui,710,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,112.38263,34.665276,河南府,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.8298251825437993,0.808507211599097,Song and before,2,2,0,0,2,2,2,domain_construction > category_unknown_category,domain_construction > category_unknown_category,domain_construction,category_unknown_category,construction,unknown_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,0.0
145710,崔淙,Cui Cong,745,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,0,,,,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-3.174087617753835e-15,-1.9987334503111837e-15,Song and before,10,8,3,2,9,10,7,category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_Dignitary > category_unknown_category > category_unknown_category > category_Nobility > category_unknown_category > category_missing_category,category_unknown_category > domain_construction > category_Dignitary > category_unknown_category > category_Nobility > category_unknown_category > category_missing_category,category_unknown_category,category_missing_category,other,unknown_category,1,0.1,0,0,0,0,1,786.0,806.0,20.0,1,1,career_type_1,5.0
145751,韋渢,Wei Feng,735,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.937189,34.317987,萬年,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.5993870305093911,0.7108159530314385,Song and before,2,2,0,0,2,2,2,domain_construction > category_unknown_category,domain_construction > category_unknown_category,domain_construction,category_unknown_category,construction,unknown_category,1,0.5,0,0,0,0,1,,,,0,1,career_type_1,0.0
145811,趙憬,Zhao Jing,737,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,114.971275,27.103239,吉州,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.251634341392583,-1.318669036036756,Song and before,20,18,0,0,14,20,14,category_missing_category > category_Complimentary censorial title > category_Complimentary censorial title > domain_hydraulic > domain_construction > category_Commission > category_missing_category > category_Commission > category_Commission > category_Complimentary censorial title > category_Office > category_Office > category_Office > category_unknown_category > category_missing_category > category_Prestige title > category_Nobility > category_missing_category > category_missing_category > category_missing_category,category_missing_category > category_Complimentary censorial title > domain_hydraulic > domain_construction > category_Commission > category_missing_category > category_Commission > category_Complimentary censorial title > category_Office > category_unknown_category > category_missing_category > category_Prestige title > category_Nobility > category_missing_category,category_missing_category,category_missing_category,other,missing_category,2,0.1,0,0,1,0,1,,,,0,1,career_type_2,11.0
145987,李彙,Li Hui,757,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.9805,34.9129,華原,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.5897132345578018,0.8781630320010051,Song and before,6,6,3,2,6,6,4,category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_unknown_category > category_Honorary office,category_unknown_category > domain_construction > category_unknown_category > category_Honorary office,category_unknown_category,category_Honorary office,other,unknown_category,1,0.16666666666666666,0,0,0,0,1,809.0,814.0,5.0,1,1,career_type_1,2.0
145995,張誠,Zhang Cheng,714,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,112.395023,34.397707,伊闕,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.8270571247010358,0.7332409280033302,Song and before,3,3,0,0,3,3,3,category_unknown_category > domain_construction > category_unknown_category,category_unknown_category > domain_construction > category_unknown_category,category_unknown_category,category_unknown_category,other,unknown_category,1,0.3333333333333333,0,0,0,0,1,,,,0,1,career_type_1,1.0
146000,李建,Li Jian,764,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,107.38591766,34.522518158,岐州,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.9458736599732127,0.7683498980781296,Song and before,6,4,1,1,5,6,6,domain_construction > category_Dignitary > category_unknown_category > category_Nobility > category_unknown_category > category_missing_category,domain_construction > category_Dignitary > category_unknown_category > category_Nobility > category_unknown_category > category_missing_category,domain_construction,category_missing_category,other,unknown_category,1,0.16666666666666666,0,0,0,0,1,819.0,820.0,1.0,1,1,career_type_1,4.0
146006,李從易,Li Congyi,779,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.798811,34.794427,三原,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.6302946645097367,0.8448369650185021,Song and before,9,8,3,3,9,9,7,category_unknown_category > category_unknown_category > domain_construction > category_unknown_category > category_Dignitary > category_unknown_category > category_unknown_category > category_Nobility > category_unknown_category,category_unknown_category > domain_construction > category_unknown_category > category_Dignitary > category_unknown_category > category_Nobility > category_unknown_category,category_unknown_category,category_unknown_category,other,unknown_category,1,0.1111111111111111,0,0,0,0,1,830.0,837.0,7.0,1,1,career_type_1,5.0
146010,韋正貫,Wei Zhengguan,784,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.937189,34.317987,萬年,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.5993870305093911,0.7108159530314385,Song and before,17,17,8,4,15,17,5,category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_missing_category > category_missing_category > category_unknown_category > category_unknown_category > category_Honorary office,category_unknown_category > domain_construction > category_missing_category > category_unknown_category > category_Honorary office,category_unknown_category,category_Honorary office,other,unknown_category,1,0.058823529411764705,0,0,0,0,1,839.0,851.0,12.0,1,1,career_type_1,3.0
146094,馮昭泰,Feng Zhaotai,645,cluster1_song_and_before,唐,works_general,工部,0,0,0,0,0,1,108.906976,34.246423,長安,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-1.6061353022437168,0.6906852341542608,Song and before,7,7,4,0,7,7,3,category_unknown_category > category_unknown_category > category_unknown_category > category_unknown_category > domain_construction > category_unknown_category > category_unknown_category,category_unknown_category > domain_construction > category_unknown_category,category_unknown_category,category_unknown_category,other,unknown_category,1,0.14285714285714285,0,0,0,0,1,704.0,,,1,1,career_type_1,1.0
